  Compare Sequence names             Sd        Sn         S         N      ps      pn     ds      dn     ds/dn     ps/pn
   2    7 XM_022440 XM_022441  165.8333  435.1667  268.8333 1033.1667  0.6169  0.4212 1.2965  0.6185    2.0964    1.4645
   2    8 XM_022440 XM_022441  165.8333  435.1667  268.8333 1033.1667  0.6169  0.4212 1.2965  0.6185    2.0964    1.4645
   2    9 XM_022440 XM_022447  129.0000  327.0000  211.6667  829.3333  0.6094  0.3943 1.2559  0.5595    2.2447    1.5457
   2   10 XM_022440 XM_022440  156.5000  458.5000  235.5000  904.5000  0.6645  0.5069 1.6290  0.8450    1.9279    1.3110
   2   11 XM_022440 XM_022445  167.1667  498.8333  250.0000  953.0000  0.6687  0.5234 1.6661  0.8978    1.8558    1.2775
   2   12 XM_022440 XM_022435  265.1667  913.8333  379.5000 1534.5000  0.6987  0.5955 2.0122  1.1850    1.6980    1.1733
   2   13 XM_022440 XM_022445  144.8333  360.1667  194.8333  753.1667  0.7434  0.4782 3.5464  0.7613    4.6586    1.5545
   2   14 XM_022440 XM_022446  208.5000  688.5000  309.6667 1235.3333  0.6733  0.5573 1.7102  1.0194    1.6777    1.2081
   2   15 XM_022440 XM_022445  224.3333  706.6667  319.6667 1261.3333  0.7018  0.5603 2.0581  1.0308    1.9966    1.2526
   2   16 XM_022440 XM_022445  146.8333  377.1667  199.8333  757.1667  0.7348  0.4981 2.9230  0.8184    3.5718    1.4751
   2   17 XM_022440 XM_022445  260.0000  794.0000  355.1667 1381.8333  0.7321  0.5746 2.7994  1.0897    2.5688    1.2740
   2   18 XM_022440 XM_022445  254.3333  812.6667  363.3333 1403.6667  0.7000  0.5790 2.0310  1.1086    1.8320    1.2091
   2   19 XM_022440 XM_022479  137.8333  338.1667  189.0000  705.0000  0.7293  0.4797 2.6916  0.7653    3.5170    1.5204
   2   20 XM_022440 XM_022441  278.1667  827.8333  350.6667 1419.3333  0.7933  0.5833    nan  1.1277       nan    1.3600
   2   21 XM_022440 XM_022440  129.0000  387.0000  183.1667  701.8333  0.7043  0.5514 2.0981  0.9966    2.1052    1.2772
   2   22 XM_022440 XM_022446  130.8333  391.1667  183.1667  701.8333  0.7143  0.5573 2.2834  1.0194    2.2399    1.2816
   2   23 XM_022440 XM_022443  219.1667  714.8333  322.0000 1235.0000  0.6806  0.5788 1.7856  1.1080    1.6116    1.1759
   2   24 XM_022440 XM_022443  217.6667  710.3333  320.6667 1230.3333  0.6788  0.5774 1.7659  1.1016    1.6030    1.1757
   2   25 XM_022440 XM_022443  217.6667  708.3333  319.6667 1228.3333  0.6809  0.5767 1.7886  1.0986    1.6280    1.1808
   2   26 XM_022440 XM_022443  212.3333  698.6667  315.6667 1208.3333  0.6727  0.5782 1.7038  1.1053    1.5414    1.1633
   2   27 XM_022440 XM_022443  213.3333  699.6667  316.0000 1211.0000  0.6751  0.5778 1.7280  1.1034    1.5661    1.1685
   2   28 XM_022440 XM_022443  219.1667  710.8333  321.1667 1229.8333  0.6824  0.5780 1.8049  1.1044    1.6343    1.1807
   2   29 XM_022440 XM_022443  217.6667  706.3333  319.8333 1225.1667  0.6806  0.5765 1.7847  1.0980    1.6254    1.1805
   2   30 XM_022440 XM_022443  219.1667  714.8333  322.0000 1235.0000  0.6806  0.5788 1.7856  1.1080    1.6116    1.1759
   2   31 XM_022440 XM_022443  217.6667  710.3333  320.6667 1230.3333  0.6788  0.5774 1.7659  1.1016    1.6030    1.1757
   2   32 XM_022440 XM_022443  219.1667  714.8333  322.0000 1235.0000  0.6806  0.5788 1.7856  1.1080    1.6116    1.1759
   2   33 XM_022440 XM_022443  219.1667  714.8333  322.0000 1235.0000  0.6806  0.5788 1.7856  1.1080    1.6116    1.1759
   2   34 XM_022440 XM_022443  219.1667  714.8333  322.0000 1235.0000  0.6806  0.5788 1.7856  1.1080    1.6116    1.1759
   2   35 XM_022440 XM_022454  279.3333  904.6667  376.6667 1513.3333  0.7416  0.5978 3.3682  1.1961    2.8159    1.2405
   2   36 XM_022440 XM_022436  240.8333  746.1667  334.1667 1270.8333  0.7207  0.5871 2.4318  1.1454    2.1231    1.2275
   2   37 XM_022440 XM_022449  163.6667  440.3333  220.3333  832.6667  0.7428  0.5288 3.4859  0.9158    3.8063    1.4047
   2   38 XM_022440 XM_022448  279.8333  947.1667  401.5000 1590.5000  0.6970  0.5955 1.9869  1.1850    1.6767    1.1704
   2   39 XM_022440 XM_022448  256.3333  824.6667  361.5000 1447.5000  0.7091  0.5697 2.1814  1.0692    2.0403    1.2446
   2   40 XM_022440 XM_022448  250.3333  803.6667  352.8333 1408.1667  0.7095  0.5707 2.1890  1.0733    2.0394    1.2432
   2   41 XM_022440 XM_022448  245.3333  781.6667  345.6667 1376.3333  0.7097  0.5679 2.1935  1.0618    2.0659    1.2497
   2   42 XM_022440 XM_022448  277.0000  881.0000  378.5000 1514.5000  0.7318  0.5817 2.7905  1.1208    2.4897    1.2581
   2   43 XM_022440 XM_022448  257.1667  829.8333  356.5000 1443.5000  0.7214  0.5749 2.4491  1.0909    2.2449    1.2548
   2   44 XM_022440 XM_022448  282.8333  904.1667  386.0000 1549.0000  0.7327  0.5837 2.8283  1.1298    2.5034    1.2553
   2   45 XM_022440 XM_022448  282.8333  904.1667  386.0000 1549.0000  0.7327  0.5837 2.8283  1.1298    2.5034    1.2553
   2   46 XM_022440 XM_022448  282.8333  904.1667  386.0000 1549.0000  0.7327  0.5837 2.8283  1.1298    2.5034    1.2553
   2   47 XM_022440 XM_022448  282.8333  904.1667  386.0000 1549.0000  0.7327  0.5837 2.8283  1.1298    2.5034    1.2553
   2   48 XM_022440 XM_022448  257.1667  829.8333  356.5000 1443.5000  0.7214  0.5749 2.4491  1.0909    2.2449    1.2548
   2   49 XM_022440 XM_022448  282.8333  904.1667  386.0000 1549.0000  0.7327  0.5837 2.8283  1.1298    2.5034    1.2553
   2   50 XM_022440 XM_022451  151.1667  426.8333  218.1667  819.8333  0.6929  0.5206 1.9314  0.8886    2.1736    1.3309
   2   51 XM_022440 XM_022431  176.0000  502.0000  232.5000  856.5000  0.7570  0.5861    nan  1.1406       nan    1.2916
   2   52 XM_022440 XM_022431  152.0000  420.0000  203.5000  750.5000  0.7469  0.5596 4.1235  1.0283    4.0099    1.3347
   2   53 XM_022440 XM_022431  277.8333  947.1667  381.6667 1487.3333  0.7279  0.6368 2.6450  1.4183    1.8649    1.1431
   2   54 XM_022440 XM_022439  170.1667  485.8333  221.1667  840.8333  0.7694  0.5778    nan  1.1036       nan    1.3316
   2   55 XM_022440 XM_022439  269.1667  867.8333  362.3333 1377.6667  0.7429  0.6299 3.4919  1.3740    2.5414    1.1793
   2   56 XM_022440 XM_022439  176.1667  546.8333  248.6667  936.3333  0.7084  0.5840 2.1698  1.1311    1.9182    1.2131
   2   57 XM_022440 XM_022439  168.1667  515.8333  235.0000  887.0000  0.7156  0.5815 2.3116  1.1201    2.0638    1.2305
   2   58 XM_022440 XM_022439  189.8333  591.1667  258.0000  972.0000  0.7358  0.6082 2.9745  1.2492    2.3811    1.2098
   2   59 XM_022440 XM_022439  176.1667  540.8333  239.5000  903.5000  0.7356  0.5986 2.9626  1.2001    2.4686    1.2288
   2   60 XM_022440 XM_022439  189.8333  591.1667  258.0000  972.0000  0.7358  0.6082 2.9745  1.2492    2.3811    1.2098
   2   61 XM_022440 XM_022439  188.8333  599.1667  257.8333  978.1667  0.7324  0.6125 2.8135  1.2726    2.2109    1.1957
   2   62 XM_022440 XM_022439  174.5000  530.5000  234.1667  887.8333  0.7452  0.5975 3.7879  1.1948    3.1704    1.2471
   2   63 XM_022440 XM_022439  168.0000  479.0000  221.1667  840.8333  0.7596  0.5697    nan  1.0690       nan    1.3334
   2   64 XM_022440 XM_022438  221.1667  754.8333  315.6667 1211.3333  0.7006  0.6231 2.0406  1.3328    1.5311    1.1244
   2   65 XM_022440 XM_022438  217.1667  748.8333  312.1667 1199.8333  0.6957  0.6241 1.9688  1.3385    1.4709    1.1147
   2   66 XM_022440 XM_022438  228.6667  813.3333  333.0000 1266.0000  0.6867  0.6424 1.8540  1.4565    1.2729    1.0689
   2   67 XM_022440 XM_022439  207.1667  716.8333  298.1667 1150.8333  0.6948  0.6229 1.9569  1.3312    1.4700    1.1155
   2   68 XM_022440 XM_022439  116.0000  335.0000  169.3333  625.6667  0.6850  0.5354 1.8347  0.9386    1.9548    1.2794
   2   69 XM_022440 XM_022436  220.5000  703.5000  295.6667 1120.3333  0.7458  0.6279 3.8838  1.3617    2.8523    1.1877
   2   70 XM_022440 XM_022436  144.0000  381.0000  185.1667  699.8333  0.7777  0.5444    nan  0.9707       nan    1.4285
   2   71 XM_022440 XM_022436  214.5000  706.5000  293.5000 1155.5000  0.7308  0.6114 2.7502  1.2665    2.1715    1.1953
   2   72 XM_022440 XM_022446  288.0000  927.0000  392.1667 1491.8333  0.7344  0.6214 2.9037  1.3224    2.1958    1.1819
   2   73 XM_022440 XM_022446  267.5000  869.5000  371.3333 1410.6667  0.7204  0.6164 2.4236  1.2938    1.8733    1.1687
   2   74 XM_022440 XM_022445  260.5000  885.5000  375.0000 1422.0000  0.6947  0.6227 1.9550  1.3302    1.4697    1.1155
   2   75 XM_022440 XM_022440  188.3333  634.6667  262.0000 1022.0000  0.7188  0.6210 2.3855  1.3202    1.8069    1.1575
   2   76 XM_022440 XM_022445   59.3333  186.6667   76.0000  323.0000  0.7807  0.5779    nan  1.1041       nan    1.3509
   2   77 XM_022440 XM_022459  215.6667  737.3333  279.1667 1091.8333  0.7725  0.6753    nan  1.7301       nan    1.1440
   2   78 XM_022440 XM_022459  200.1667  673.8333  257.0000 1003.0000  0.7789  0.6718    nan  1.6958       nan    1.1593
   2   79 XM_022440 XM_022459  209.1667  704.8333  269.1667 1050.8333  0.7771  0.6707    nan  1.6855       nan    1.1586
   2   80 XM_022440 XM_022459  198.0000  669.0000  256.6667 1003.3333  0.7714  0.6668    nan  1.6489       nan    1.1570
   2   81 XM_022440 XM_022459  220.3333  724.6667  278.0000 1078.0000  0.7926  0.6722    nan  1.6998       nan    1.1790
   2   82 XM_022440 XM_022476  170.5000  571.5000  241.5000  901.5000  0.7060  0.6339 2.1270  1.3995    1.5198    1.1137
   2   83 XM_022440 XM_022476  169.5000  567.5000  240.5000  896.5000  0.7048  0.6330 2.1064  1.3935    1.5116    1.1134
   2   84 XM_022440 XM_022476  154.1667  506.8333  219.0000  813.0000  0.7040  0.6234 2.0929  1.3343    1.5685    1.1292
   2   85 XM_022440 XM_022476  268.6667  967.3333  380.1667 1437.8333  0.7067  0.6728 2.1391  1.7050    1.2546    1.0504
   2   86 XM_022440 XM_022476  268.1667  905.8333  356.5000 1380.5000  0.7522  0.6562    nan  1.5589       nan    1.1464
   2   87 XM_022440 XM_022476  277.0000  934.0000  364.6667 1414.3333  0.7596  0.6604    nan  1.5934       nan    1.1502
   2   88 XM_022440 XM_022476  213.3333  659.6667  276.0000 1029.0000  0.7729  0.6411    nan  1.4471       nan    1.2057
   2   89 XM_022440 XM_022476  208.0000  635.0000  267.5000  998.5000  0.7776  0.6360    nan  1.4126       nan    1.2227
   2   90 XM_022440 XM_022476  217.3333  669.6667  279.1667 1046.8333  0.7785  0.6397    nan  1.4377       nan    1.2170
   2   91 XM_022440 XM_022454  124.3333  417.6667  186.1667  698.8333  0.6679  0.5977 1.6587  1.1955    1.3875    1.1175
   2   92 XM_022440 XM_022447  122.6667  423.3333  188.1667  702.8333  0.6519  0.6023 1.5256  1.2188    1.2517    1.0823
   2   93 XM_022440 XM_022461  259.5000  905.5000  352.1667 1333.8333  0.7369  0.6789 3.0337  1.7667    1.7172    1.0854
   2   94 XM_022440 XM_022459  202.0000  677.0000  269.0000  988.0000  0.7509  0.6852    nan  1.8368       nan    1.0959
   2   95 XM_022440 XM_022444  265.6667  778.3333  361.6667 1294.3333  0.7346  0.6013 2.9124  1.2138    2.3994    1.2215
   2   96 XM_022440 XM_022444  292.8333  944.1667  413.5000 1536.5000  0.7082  0.6145 2.1651  1.2833    1.6871    1.1525
   2   97 XM_022440 XM_022443  204.8333  651.1667  283.3333 1099.6667  0.7229  0.5921 2.4915  1.1688    2.1317    1.2209
   2   98 XM_022440 XM_022446  198.0000  625.0000  260.5000  960.5000  0.7601  0.6507    nan  1.5165       nan    1.1681
   2   99 XM_022440 XM_022438  166.1667  538.8333  229.5000  808.5000  0.7240  0.6665 2.5226  1.6461    1.5325    1.0864
   2  100 XM_022440 XM_022476  211.8333  738.1667  286.0000 1073.0000  0.7407  0.6879 3.2906  1.8691    1.7606    1.0766
   2  101 XM_022440 XM_022443  293.0000 1090.0000  414.8333 1577.1667  0.7063  0.6911 2.1322  1.9083    1.1173    1.0220
   2  102 XM_022440 XM_022448  303.3333 1119.6667  413.6667 1581.3333  0.7333  0.7081 2.8526  2.1627    1.3190    1.0356
   3    4 XM_022442 XM_022446   38.5000   87.5000  152.0000  538.0000  0.2533  0.1626 0.3090  0.1833    1.6858    1.5574
   3    5 XM_022442 XM_022444   75.5000  120.5000  151.3333  532.6667  0.4989  0.2262 0.8207  0.2693    3.0479    2.2054
   3    6 XM_022442 XM_022441   88.8333  183.1667  144.1667  548.8333  0.6162  0.3337 1.2927  0.4416    2.9275    1.8463
   3    7 XM_022442 XM_022441   88.8333  183.1667  144.1667  548.8333  0.6162  0.3337 1.2927  0.4416    2.9275    1.8463
   3    8 XM_022442 XM_022441   88.8333  183.1667  144.1667  548.8333  0.6162  0.3337 1.2927  0.4416    2.9275    1.8463
   3    9 XM_022442 XM_022447   91.5000  169.5000  144.0000  525.0000  0.6354  0.3229 1.4091  0.4222    3.3373    1.9681
   3   10 XM_022442 XM_022440   97.0000  205.0000  137.8333  516.1667  0.7037  0.3972 2.0895  0.5655    3.6947    1.7720
   3   11 XM_022442 XM_022445   97.5000  211.5000  138.5000  515.5000  0.7040  0.4103 2.0931  0.5940    3.5239    1.7158
   3   12 XM_022442 XM_022435   99.6667  254.3333  143.5000  543.5000  0.6945  0.4680 1.9533  0.7335    2.6630    1.4842
   3   13 XM_022442 XM_022445   95.3333  221.6667  136.3333  514.6667  0.6993  0.4307 2.0201  0.6405    3.1542    1.6236
   3   14 XM_022442 XM_022446   93.6667  225.3333  137.1667  513.8333  0.6829  0.4385 1.8101  0.6591    2.7463    1.5572
   3   15 XM_022442 XM_022445   95.8333  220.1667  137.5000  513.5000  0.6970  0.4288 1.9869  0.6359    3.1245    1.6256
   3   16 XM_022442 XM_022445   92.6667  222.3333  135.5000  515.5000  0.6839  0.4313 1.8215  0.6419    2.8379    1.5857
   3   17 XM_022442 XM_022445   97.8333  223.1667  138.8333  521.1667  0.7047  0.4282 2.1048  0.6346    3.3166    1.6457
   3   18 XM_022442 XM_022445   98.5000  227.5000  138.5000  521.5000  0.7112  0.4362 2.2211  0.6536    3.3983    1.6303
   3   19 XM_022442 XM_022479   99.0000  233.0000  145.1667  532.8333  0.6820  0.4373 1.8001  0.6561    2.7438    1.5596
   3   20 XM_022442 XM_022441  101.5000  241.5000  140.1667  534.8333  0.7241  0.4515 2.5255  0.6911    3.6544    1.6037
   3   21 XM_022442 XM_022440   89.0000  257.0000  141.1667  521.8333  0.6305  0.4925 1.3773  0.8018    1.7178    1.2801
   3   22 XM_022442 XM_022446   92.0000  257.0000  140.8333  522.1667  0.6533  0.4922 1.5360  0.8009    1.9179    1.3273
   3   23 XM_022442 XM_022443  100.8333  222.1667  141.3333  521.6667  0.7134  0.4259 2.2659  0.6292    3.6012    1.6752
   3   24 XM_022442 XM_022443  100.8333  222.1667  141.3333  521.6667  0.7134  0.4259 2.2659  0.6292    3.6012    1.6752
   3   25 XM_022442 XM_022443  100.8333  222.1667  141.3333  521.6667  0.7134  0.4259 2.2659  0.6292    3.6012    1.6752
   3   26 XM_022442 XM_022443  100.8333  222.1667  141.3333  521.6667  0.7134  0.4259 2.2659  0.6292    3.6012    1.6752
   3   27 XM_022442 XM_022443  100.8333  222.1667  141.3333  521.6667  0.7134  0.4259 2.2659  0.6292    3.6012    1.6752
   3   28 XM_022442 XM_022443  100.8333  222.1667  141.3333  521.6667  0.7134  0.4259 2.2659  0.6292    3.6012    1.6752
   3   29 XM_022442 XM_022443  100.8333  222.1667  141.3333  521.6667  0.7134  0.4259 2.2659  0.6292    3.6012    1.6752
   3   30 XM_022442 XM_022443  100.8333  222.1667  141.3333  521.6667  0.7134  0.4259 2.2659  0.6292    3.6012    1.6752
   3   31 XM_022442 XM_022443  100.8333  222.1667  141.3333  521.6667  0.7134  0.4259 2.2659  0.6292    3.6012    1.6752
   3   32 XM_022442 XM_022443  100.8333  222.1667  141.3333  521.6667  0.7134  0.4259 2.2659  0.6292    3.6012    1.6752
   3   33 XM_022442 XM_022443  100.8333  222.1667  141.3333  521.6667  0.7134  0.4259 2.2659  0.6292    3.6012    1.6752
   3   34 XM_022442 XM_022443  100.8333  222.1667  141.3333  521.6667  0.7134  0.4259 2.2659  0.6292    3.6012    1.6752
   3   35 XM_022442 XM_022454   95.8333  237.1667  139.1667  538.8333  0.6886  0.4401 1.8773  0.6630    2.8316    1.5645
   3   36 XM_022442 XM_022436  105.6667  252.3333  143.3333  537.6667  0.7372  0.4693 3.0535  0.7371    4.1425    1.5708
   3   37 XM_022442 XM_022449   98.6667  237.3333  142.1667  532.8333  0.6940  0.4454 1.9463  0.6758    2.8798    1.5581
   3   38 XM_022442 XM_022448   95.5000  247.5000  144.8333  545.1667  0.6594  0.4540 1.5850  0.6973    2.2732    1.4524
   3   39 XM_022442 XM_022448  102.3333  235.6667  143.3333  540.6667  0.7140  0.4359 2.2764  0.6527    3.4876    1.6380
   3   40 XM_022442 XM_022448  102.3333  235.6667  143.3333  540.6667  0.7140  0.4359 2.2764  0.6527    3.4876    1.6380
   3   41 XM_022442 XM_022448  102.3333  235.6667  143.3333  540.6667  0.7140  0.4359 2.2764  0.6527    3.4876    1.6380
   3   42 XM_022442 XM_022448   99.1667  235.8333  142.3333  541.6667  0.6967  0.4354 1.9834  0.6515    3.0442    1.6002
   3   43 XM_022442 XM_022448   99.1667  235.8333  142.3333  541.6667  0.6967  0.4354 1.9834  0.6515    3.0442    1.6002
   3   44 XM_022442 XM_022448   99.1667  235.8333  142.3333  541.6667  0.6967  0.4354 1.9834  0.6515    3.0442    1.6002
   3   45 XM_022442 XM_022448   99.1667  235.8333  142.3333  541.6667  0.6967  0.4354 1.9834  0.6515    3.0442    1.6002
   3   46 XM_022442 XM_022448   99.1667  235.8333  142.3333  541.6667  0.6967  0.4354 1.9834  0.6515    3.0442    1.6002
   3   47 XM_022442 XM_022448   99.1667  235.8333  142.3333  541.6667  0.6967  0.4354 1.9834  0.6515    3.0442    1.6002
   3   48 XM_022442 XM_022448   99.1667  235.8333  142.3333  541.6667  0.6967  0.4354 1.9834  0.6515    3.0442    1.6002
   3   49 XM_022442 XM_022448   99.1667  235.8333  142.3333  541.6667  0.6967  0.4354 1.9834  0.6515    3.0442    1.6002
   3   50 XM_022442 XM_022451   94.3333  244.6667  143.5000  540.5000  0.6574  0.4527 1.5686  0.6939    2.2606    1.4522
   3   51 XM_022442 XM_022431   99.1667  282.8333  145.0000  527.0000  0.6839  0.5367 1.8218  0.9430    1.9319    1.2743
   3   52 XM_022442 XM_022431   99.1667  282.8333  145.0000  527.0000  0.6839  0.5367 1.8218  0.9430    1.9319    1.2743
   3   53 XM_022442 XM_022431  100.6667  290.3333  142.6667  538.3333  0.7056  0.5393 2.1203  0.9523    2.2265    1.3083
   3   54 XM_022442 XM_022439  109.1667  277.8333  147.3333  533.6667  0.7410  0.5206 3.3130  0.8885    3.7288    1.4232
   3   55 XM_022442 XM_022439  101.3333  274.6667  147.8333  533.1667  0.6855  0.5152 1.8396  0.8709    2.1123    1.3306
   3   56 XM_022442 XM_022439   95.1667  281.8333  146.8333  534.1667  0.6481  0.5276 1.4973  0.9117    1.6422    1.2284
   3   57 XM_022442 XM_022439   95.1667  281.8333  146.8333  534.1667  0.6481  0.5276 1.4973  0.9117    1.6422    1.2284
   3   58 XM_022442 XM_022439  100.1667  273.8333  144.3333  521.6667  0.6940  0.5249 1.9460  0.9027    2.1557    1.3221
   3   59 XM_022442 XM_022439  100.1667  273.8333  144.3333  521.6667  0.6940  0.5249 1.9460  0.9027    2.1557    1.3221
   3   60 XM_022442 XM_022439  100.1667  273.8333  144.3333  521.6667  0.6940  0.5249 1.9460  0.9027    2.1557    1.3221
   3   61 XM_022442 XM_022439  100.1667  273.8333  144.3333  521.6667  0.6940  0.5249 1.9460  0.9027    2.1557    1.3221
   3   62 XM_022442 XM_022439  100.1667  273.8333  144.3333  521.6667  0.6940  0.5249 1.9460  0.9027    2.1557    1.3221
   3   63 XM_022442 XM_022439  100.1667  275.8333  142.0000  530.0000  0.7054  0.5204 2.1167  0.8879    2.3839    1.3554
   3   64 XM_022442 XM_022438   96.1667  271.8333  139.3333  523.6667  0.6902  0.5191 1.8967  0.8836    2.1467    1.3296
   3   65 XM_022442 XM_022438   96.1667  271.8333  139.3333  523.6667  0.6902  0.5191 1.8967  0.8836    2.1467    1.3296
   3   66 XM_022442 XM_022438   96.1667  271.8333  139.3333  523.6667  0.6902  0.5191 1.8967  0.8836    2.1467    1.3296
   3   67 XM_022442 XM_022439   96.1667  271.8333  139.3333  523.6667  0.6902  0.5191 1.8967  0.8836    2.1467    1.3296
   3   68 XM_022442 XM_022439   88.8333  255.1667  136.3333  502.6667  0.6516  0.5076 1.5232  0.8472    1.7979    1.2836
   3   69 XM_022442 XM_022436   92.6667  262.3333  144.0000  525.0000  0.6435  0.4997 1.4641  0.8230    1.7789    1.2879
   3   70 XM_022442 XM_022436   93.0000  260.0000  140.8333  516.1667  0.6604  0.5037 1.5932  0.8352    1.9076    1.3110
   3   71 XM_022442 XM_022436   95.6667  266.3333  139.1667  523.8333  0.6874  0.5084 1.8628  0.8497    2.1923    1.3521
